Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
33.872	1.8228755805663e-14	1.9395690765445e-13	3.9785063872626e-09	2.5587007321247e-15	1.3716225525977e-08	-0.00012174864319586	8.6614523769916e-14	0.11545410356449
34	9.9650186764269e-15	1.2604026051025e-13	3.9832536751841e-09	1.36495198737e-15	1.3716396096036e-08	-0.00012173678153176	8.6614514863997e-14	0.115454115431
34.2	3.5212462392983e-13	1.6126301798059e-12	3.9884798960942e-09	5.5678858104988e-14	1.3721003725293e-08	-0.00012171687948584	8.6614499917788e-14	0.11545413534476
34.48	1.0011248941199e-13	6.5986805156344e-13	3.968680123651e-09	1.507205445134e-14	1.3718135104043e-08	-0.00012168898362864	8.6614478999245e-14	0.1154541632167
34.872	1.8033641236615e-14	1.9200498859875e-13	3.975387330539e-09	2.5380123486626e-15	1.3717641483375e-08	-0.00012165202123232	8.6614451254536e-14	0.11545420018475
35	9.8647409032817e-15	1.2483181867679e-13	3.980131660535e-09	1.3548261666228e-15	1.3717834666116e-08	-0.00012164013686177	8.6614442331574e-14	0.11545421207398
35.2	2.8260065606103e-13	1.3039610639485e-12	3.985319432576e-09	4.475666640497e-14	1.3719602839278e-08	-0.00012162054102505	8.6614427617799e-14	0.11545423167827
35.48	8.0449171303493e-14	5.339635458972e-13	3.9655246983635e-09	1.2131645126683e-14	1.3718426458605e-08	-0.00012159307133637	8.6614407017735e-14	0.11545425912598
35.872	1.45171016353e-14	1.5554589520765e-13	3.9722186344196e-09	2.0466224169944e-15	1.3718822434248e-08	-0.00012155617122441	8.6614379318997e-14	0.11545429603273
36	7.9462130262967e-15	1.0117222614936e-13	3.9769586731264e-09	1.0932418055186e-15	1.3719144084701e-08	-0.00012154425307891	8.6614370370577e-14	0.11545430795588
36.2	2.723543395102e-13	1.2477275989824e-12	3.9821313052917e-09	4.3217269433456e-14	1.3720302972411e-08	-0.0001215246374737	8.661435564249e-14	0.11545432757927
36.48	7.7632507708413e-14	5.115373601374e-13	3.9623715400407e-09	1.1730106957301e-14	1.3719578464878e-08	-0.00012149712276676	8.6614335008269e-14	0.11545435507253
